interaction_id,interaction_date,rep_id,hcp_npi,account_id,territory,product_name,channel,detail_topic,call_outcome,duration_min,sample_qty,consent_status
CRM0000210,2024-11-01,REP002,9000000178,ACC017,T02,Roventra,Sample Drop,Competitive differentiation,Follow-up,20,2,Allowed
CRM0000211,2024-03-28,REP002,9000000178,ACC017,T02,Roventra,Sample Drop,Clinical data - efficacy,Abandoned,30,0,Allowed
CRM0000212,2024-03-09,REP002,9000000467,ACC017,T02,Vexpro,Face to Face,Competitive differentiation,Neutral,5,0,Opt-out
CRM0000213,2024-11-29,REP002,9000000467,ACC017,T02,Vexpro,Face to Face,Adherence program enrollment,Neutral,30,0,Allowed
CRM0000214,2024-09-18,REP002,9000000467,ACC017,T02,Roventra,Phone,Clinical data - REMS requirements,Abandoned,15,0,Allowed
CRM0000215,2024-12-21,REP002,9000000467,ACC017,T02,Roventra,Face to Face,Dose and administration,Positive,15,0,Allowed
CRM0000216,2024-05-18,REP002,9000000467,ACC017,T02,Nexoral,Phone,Dose and administration,Abandoned,45,0,Allowed
CRM0000217,2024-12-22,REP002,9000000467,ACC017,T02,Roventra,Remote,Patient identification,No Reach,45,0,Opt-out
CRM0000218,2024-02-14,REP002,9000000467,ACC017,T02,Roventra,Phone,Competitive differentiation,No Reach,5,0,Opt-out
CRM0000219,2024-01-05,REP003,9000000535,ACC018,T03,Nexoral,Face to Face,Dose and administration,Abandoned,5,0,Allowed
CRM0000220,2024-05-30,REP003,9000000535,ACC018,T03,Vexpro,Face to Face,Referral workflow and SP onboarding,Abandoned,45,0,Allowed
CRM0000221,2024-01-10,REP003,9000000535,ACC018,T03,Nexoral,Remote,Prior authorization support,Abandoned,20,0,Allowed
CRM0000222,2024-05-09,REP003,9000000535,ACC018,T03,Vexpro,Face to Face,Safety and tolerability,Positive,15,0,Allowed
CRM0000223,2024-10-19,REP003,9000000535,ACC018,T03,Nexoral,Sample Drop,Coverage and reimbursement,Neutral,45,1,Opt-out
CRM0000224,2024-01-15,REP003,9000000535,ACC018,T03,Vexpro,Remote,Competitive differentiation,Positive,30,0,Opt-out
CRM0000225,2024-06-05,REP003,9000000535,ACC018,T03,Nexoral,Phone,Dose and administration,Follow-up,15,0,Allowed
CRM0000226,2024-02-27,REP003,9000000535,ACC018,T03,Nexoral,Face to Face,Coverage and reimbursement,Neutral,15,0,Allowed
CRM0000227,2024-03-09,REP004,9000000036,ACC019,T04,Vexpro,Face to Face,Adherence program enrollment,Neutral,45,0,Allowed
CRM0000228,2024-01-25,REP004,9000000036,ACC019,T04,Roventra,Face to Face,Coverage and reimbursement,Neutral,15,0,Opt-out
CRM0000229,2024-04-19,REP004,9000000036,ACC019,T04,Vexpro,Face to Face,Safety and tolerability,Follow-up,20,0,Opt-out
CRM0000230,2024-09-14,REP004,9000000036,ACC019,T04,Nexoral,Remote,Patient identification,No Reach,10,0,Opt-out
CRM0000231,2024-01-26,REP004,9000000036,ACC019,T04,Vexpro,Face to Face,Safety and tolerability,Positive,5,0,Allowed
CRM0000232,2024-02-16,REP004,9000000036,ACC019,T04,Roventra,Sample Drop,Clinical data - efficacy,Abandoned,5,0,Allowed
CRM0000233,2024-09-17,REP004,9000000036,ACC019,T04,Roventra,Sample Drop,Competitive differentiation,Positive,45,0,Allowed
CRM0000234,2024-09-07,REP004,9000000036,ACC019,T04,Nexoral,Remote,Safety and tolerability,Follow-up,10,0,Allowed
CRM0000235,2024-04-24,REP004,9000000058,ACC019,T04,Roventra,Phone,Prior authorization support,Neutral,30,0,Opt-out
CRM0000236,2024-06-19,REP004,9000000058,ACC019,T04,Nexoral,Face to Face,Clinical data - REMS requirements,Neutral,10,0,Allowed
CRM0000237,2024-06-01,REP004,9000000058,ACC019,T04,Roventra,Face to Face,Prior authorization support,Follow-up,5,0,Allowed
CRM0000238,2024-05-30,REP004,9000000058,ACC019,T04,Vexpro,Phone,Clinical data - efficacy,Follow-up,30,0,Allowed
CRM0000239,2024-05-01,REP004,9000000058,ACC019,T04,Nexoral,Face to Face,Safety and tolerability,Abandoned,20,0,Allowed
CRM0000240,2024-07-29,REP004,9000000058,ACC019,T04,Roventra,Sample Drop,Referral workflow and SP onboarding,Abandoned,5,0,Allowed
CRM0000241,2024-08-24,REP004,9000000281,ACC019,T04,Nexoral,Remote,Patient identification,Abandoned,10,0,Opt-out
CRM0000242,2024-06-18,REP004,9000000281,ACC019,T04,Roventra,Face to Face,Prior authorization support,Positive,15,0,Allowed
CRM0000243,2025-01-13,REP004,9000000281,ACC019,T04,Nexoral,Remote,Dose and administration,No Reach,5,0,Allowed
CRM0000244,2024-04-11,REP004,9000000451,ACC019,T04,Roventra,Phone,Adherence program enrollment,Abandoned,15,0,Allowed
CRM0000245,2024-01-15,REP004,9000000451,ACC019,T04,Nexoral,Sample Drop,Clinical data - REMS requirements,Positive,5,0,Opt-out
CRM0000246,2025-01-28,REP004,9000000451,ACC019,T04,Vexpro,Face to Face,Prior authorization support,Follow-up,20,0,Allowed
CRM0000247,2024-03-20,REP004,9000000451,ACC019,T04,Roventra,Remote,Dose and administration,Abandoned,45,0,Allowed
CRM0000248,2024-02-15,REP004,9000000451,ACC019,T04,Nexoral,Sample Drop,Clinical data - efficacy,Neutral,20,0,Allowed
CRM0000249,2024-11-12,REP004,9000000451,ACC019,T04,Nexoral,Sample Drop,Coverage and reimbursement,Abandoned,45,1,Allowed
CRM0000250,2024-02-02,REP004,9000000451,ACC019,T04,Roventra,Face to Face,Clinical data - REMS requirements,Positive,15,0,Allowed
CRM0000251,2024-06-01,REP004,9000000485,ACC019,T04,Roventra,Sample Drop,Coverage and reimbursement,Abandoned,20,0,Opt-out
CRM0000252,2024-09-01,REP004,9000000485,ACC019,T04,Vexpro,Remote,Referral workflow and SP onboarding,Abandoned,5,0,Opt-out
CRM0000253,2024-09-29,REP004,9000000485,ACC019,T04,Roventra,Phone,Clinical data - efficacy,Positive,30,0,Allowed
CRM0000254,2024-09-06,REP004,9000000485,ACC019,T04,Nexoral,Sample Drop,Adherence program enrollment,Abandoned,20,0,Opt-out
CRM0000255,2024-04-06,REP004,9000000573,ACC019,T04,Vexpro,Remote,Competitive differentiation,Neutral,15,0,Allowed
CRM0000256,2024-09-14,REP004,9000000573,ACC019,T04,Nexoral,Face to Face,Competitive differentiation,No Reach,45,0,Allowed
CRM0000257,2024-05-03,REP004,9000000573,ACC019,T04,Nexoral,Remote,Clinical data - efficacy,Follow-up,10,0,Allowed
CRM0000258,2024-05-22,REP004,9000000573,ACC019,T04,Vexpro,Phone,Clinical data - REMS requirements,Positive,20,0,Opt-out
CRM0000259,2024-12-05,REP004,9000000573,ACC019,T04,Nexoral,Phone,Clinical data - efficacy,Follow-up,20,0,Allowed
CRM0000260,2024-06-02,REP004,9000000573,ACC019,T04,Roventra,Remote,Prior authorization support,Follow-up,30,0,Opt-out
CRM0000261,2024-11-06,REP004,9000000573,ACC019,T04,Roventra,Face to Face,Patient identification,Follow-up,45,0,Allowed
CRM0000262,2025-01-20,REP004,9000000573,ACC019,T04,Nexoral,Remote,Patient identification,Abandoned,20,0,Allowed
CRM0000263,2024-04-05,REP005,9000000454,ACC020,T05,Nexoral,Remote,Patient identification,Positive,30,0,Opt-out
CRM0000264,2024-05-04,REP005,9000000454,ACC020,T05,Vexpro,Sample Drop,Safety and tolerability,Abandoned,45,0,Opt-out
CRM0000265,2024-09-18,REP005,9000000454,ACC020,T05,Nexoral,Face to Face,Clinical data - efficacy,No Reach,45,0,Opt-out
CRM0000266,2024-01-16,REP005,9000000454,ACC020,T05,Roventra,Face to Face,Safety and tolerability,Neutral,5,0,Allowed
CRM0000267,2024-11-11,REP005,9000000454,ACC020,T05,Roventra,Phone,Prior authorization support,Positive,10,0,Allowed
CRM0000268,2025-01-14,REP005,9000000454,ACC020,T05,Roventra,Phone,Patient identification,Neutral,15,0,Allowed
CRM0000269,2024-03-28,REP005,9000000454,ACC020,T05,Vexpro,Phone,Clinical data - REMS requirements,Abandoned,20,0,Allowed
CRM0000270,2024-01-01,REP005,9000000454,ACC020,T05,Nexoral,Face to Face,Clinical data - REMS requirements,Follow-up,30,0,Allowed
CRM0000271,2024-07-25,REP005,9000000488,ACC020,T05,Roventra,Face to Face,Clinical data - REMS requirements,Abandoned,30,0,Allowed
CRM0000272,2025-01-26,REP005,9000000488,ACC020,T05,Roventra,Remote,Referral workflow and SP onboarding,Positive,30,0,Allowed
CRM0000273,2024-12-28,REP005,9000000488,ACC020,T05,Nexoral,Phone,Clinical data - efficacy,No Reach,20,0,Allowed
CRM0000274,2024-02-21,REP006,9000000037,ACC021,T06,Nexoral,Phone,Prior authorization support,Neutral,15,0,Allowed
CRM0000275,2024-02-19,REP006,9000000037,ACC021,T06,Vexpro,Remote,Clinical data - efficacy,Follow-up,5,0,Allowed
CRM0000276,2024-04-08,REP006,9000000105,ACC021,T06,Roventra,Sample Drop,Clinical data - efficacy,Follow-up,15,0,Opt-out
CRM0000277,2024-12-10,REP006,9000000105,ACC021,T06,Vexpro,Remote,Patient identification,Positive,20,0,Opt-out
CRM0000278,2024-09-21,REP006,9000000105,ACC021,T06,Vexpro,Sample Drop,Coverage and reimbursement,Positive,10,0,Allowed
CRM0000279,2024-12-07,REP006,9000000105,ACC021,T06,Nexoral,Sample Drop,Clinical data - efficacy,Neutral,5,0,Allowed
CRM0000280,2024-02-24,REP006,9000000105,ACC021,T06,Nexoral,Face to Face,Referral workflow and SP onboarding,Abandoned,5,0,Allowed
CRM0000281,2024-05-02,REP006,9000000105,ACC021,T06,Roventra,Phone,Patient identification,Follow-up,45,0,Allowed
CRM0000282,2024-06-23,REP006,9000000105,ACC021,T06,Vexpro,Phone,Referral workflow and SP onboarding,No Reach,5,0,Allowed
CRM0000283,2024-04-05,REP006,9000000253,ACC021,T06,Roventra,Remote,Coverage and reimbursement,Neutral,30,0,Allowed
CRM0000284,2024-06-29,REP006,9000000253,ACC021,T06,Nexoral,Phone,Dose and administration,Positive,10,0,Allowed
CRM0000285,2024-06-24,REP006,9000000253,ACC021,T06,Roventra,Remote,Prior authorization support,Abandoned,45,0,Allowed
CRM0000286,2024-09-07,REP006,9000000253,ACC021,T06,Vexpro,Face to Face,Coverage and reimbursement,Positive,30,0,Allowed
CRM0000287,2024-07-01,REP006,9000000253,ACC021,T06,Roventra,Phone,Coverage and reimbursement,Positive,20,0,Opt-out
CRM0000288,2025-01-31,REP007,9000000080,ACC022,T07,Vexpro,Remote,Prior authorization support,Positive,5,0,Allowed
CRM0000289,2024-02-05,REP007,9000000080,ACC022,T07,Nexoral,Face to Face,Clinical data - efficacy,Neutral,10,0,Opt-out
CRM0000290,2025-01-02,REP007,9000000080,ACC022,T07,Vexpro,Sample Drop,Competitive differentiation,Neutral,30,1,Opt-out
CRM0000291,2024-12-16,REP007,9000000080,ACC022,T07,Roventra,Remote,Referral workflow and SP onboarding,Abandoned,30,0,Allowed
CRM0000292,2024-12-29,REP007,9000000080,ACC022,T07,Roventra,Phone,Dose and administration,Positive,45,0,Allowed
CRM0000293,2024-05-30,REP007,9000000080,ACC022,T07,Vexpro,Face to Face,Clinical data - REMS requirements,Abandoned,10,0,Opt-out
CRM0000294,2024-02-22,REP007,9000000080,ACC022,T07,Roventra,Remote,Coverage and reimbursement,Abandoned,45,0,Opt-out
CRM0000295,2024-08-29,REP007,9000000080,ACC022,T07,Roventra,Sample Drop,Prior authorization support,Follow-up,20,1,Allowed
CRM0000296,2024-01-17,REP007,9000000184,ACC022,T07,Nexoral,Phone,Safety and tolerability,Positive,15,0,Allowed
CRM0000297,2024-03-10,REP007,9000000184,ACC022,T07,Roventra,Face to Face,Adherence program enrollment,Follow-up,30,0,Opt-out
CRM0000298,2024-06-11,REP007,9000000184,ACC022,T07,Vexpro,Phone,Clinical data - efficacy,Follow-up,45,0,Allowed
CRM0000299,2024-08-18,REP007,9000000289,ACC022,T07,Nexoral,Phone,Adherence program enrollment,No Reach,10,0,Opt-out
CRM0000300,2024-11-06,REP007,9000000289,ACC022,T07,Roventra,Face to Face,Competitive differentiation,Positive,5,0,Opt-out
CRM0000301,2024-06-29,REP007,9000000289,ACC022,T07,Roventra,Face to Face,Dose and administration,Neutral,45,0,Allowed
CRM0000302,2024-07-14,REP007,9000000289,ACC022,T07,Vexpro,Remote,Clinical data - REMS requirements,Positive,30,0,Allowed
CRM0000303,2024-12-08,REP007,9000000289,ACC022,T07,Vexpro,Sample Drop,Adherence program enrollment,Neutral,45,2,Allowed
CRM0000304,2024-07-31,REP007,9000000289,ACC022,T07,Nexoral,Face to Face,Safety and tolerability,Follow-up,45,0,Allowed
CRM0000305,2024-06-05,REP007,9000000289,ACC022,T07,Roventra,Face to Face,Referral workflow and SP onboarding,Abandoned,20,0,Allowed
CRM0000306,2024-06-12,REP007,9000000289,ACC022,T07,Vexpro,Sample Drop,Patient identification,Abandoned,10,0,Allowed
CRM0000307,2024-07-12,REP007,9000000363,ACC022,T07,Roventra,Phone,Prior authorization support,Positive,5,0,Allowed
CRM0000308,2024-04-07,REP007,9000000363,ACC022,T07,Nexoral,Remote,Coverage and reimbursement,No Reach,20,0,Allowed
CRM0000309,2024-05-23,REP007,9000000363,ACC022,T07,Roventra,Face to Face,Clinical data - REMS requirements,No Reach,45,0,Allowed
CRM0000310,2024-06-25,REP007,9000000363,ACC022,T07,Vexpro,Remote,Safety and tolerability,Follow-up,10,0,Allowed
CRM0000311,2024-08-14,REP007,9000000363,ACC022,T07,Nexoral,Remote,Clinical data - REMS requirements,No Reach,45,0,Opt-out
CRM0000312,2024-07-05,REP007,9000000363,ACC022,T07,Nexoral,Phone,Clinical data - efficacy,Abandoned,45,0,Allowed
CRM0000313,2024-03-01,REP007,9000000363,ACC022,T07,Nexoral,Face to Face,Adherence program enrollment,Positive,20,0,Opt-out
CRM0000314,2024-02-13,REP007,9000000450,ACC022,T07,Vexpro,Remote,Prior authorization support,Follow-up,30,0,Allowed
CRM0000315,2024-05-08,REP007,9000000450,ACC022,T07,Roventra,Remote,Clinical data - REMS requirements,No Reach,10,0,Opt-out
CRM0000316,2024-07-31,REP008,9000000001,ACC023,T08,Vexpro,Phone,Dose and administration,Neutral,45,0,Opt-out
CRM0000317,2024-02-01,REP008,9000000001,ACC023,T08,Nexoral,Remote,Adherence program enrollment,Positive,5,0,Allowed
CRM0000318,2024-11-28,REP008,9000000001,ACC023,T08,Vexpro,Phone,Competitive differentiation,No Reach,10,0,Allowed
CRM0000319,2024-12-28,REP008,9000000001,ACC023,T08,Nexoral,Face to Face,Safety and tolerability,Neutral,15,0,Opt-out
CRM0000320,2024-08-28,REP008,9000000209,ACC023,T08,Roventra,Face to Face,Clinical data - REMS requirements,Positive,10,0,Opt-out
CRM0000321,2024-01-29,REP008,9000000209,ACC023,T08,Nexoral,Phone,Clinical data - REMS requirements,Follow-up,10,0,Allowed
CRM0000322,2024-05-11,REP008,9000000209,ACC023,T08,Vexpro,Sample Drop,Dose and administration,No Reach,10,2,Allowed
CRM0000323,2024-06-27,REP008,9000000213,ACC023,T08,Roventra,Face to Face,Adherence program enrollment,No Reach,10,0,Allowed
CRM0000324,2024-08-23,REP008,9000000213,ACC023,T08,Nexoral,Phone,Clinical data - efficacy,Follow-up,45,0,Allowed
CRM0000325,2024-11-14,REP008,9000000213,ACC023,T08,Nexoral,Sample Drop,Adherence program enrollment,Positive,45,0,Opt-out
CRM0000326,2024-01-31,REP008,9000000213,ACC023,T08,Roventra,Sample Drop,Adherence program enrollment,Positive,15,0,Allowed
CRM0000327,2024-11-29,REP008,9000000213,ACC023,T08,Vexpro,Face to Face,Safety and tolerability,Positive,5,0,Allowed
CRM0000328,2024-02-02,REP008,9000000213,ACC023,T08,Vexpro,Remote,Safety and tolerability,Follow-up,10,0,Allowed
CRM0000329,2024-04-27,REP008,9000000268,ACC023,T08,Roventra,Sample Drop,Competitive differentiation,No Reach,5,0,Allowed
CRM0000330,2024-02-25,REP008,9000000268,ACC023,T08,Nexoral,Face to Face,Safety and tolerability,Positive,30,0,Opt-out
CRM0000331,2024-03-02,REP008,9000000268,ACC023,T08,Roventra,Sample Drop,Coverage and reimbursement,Positive,30,0,Opt-out
CRM0000332,2024-05-26,REP008,9000000268,ACC023,T08,Roventra,Remote,Safety and tolerability,Follow-up,15,0,Allowed
CRM0000333,2024-09-24,REP008,9000000268,ACC023,T08,Nexoral,Sample Drop,Safety and tolerability,Follow-up,5,0,Allowed
CRM0000334,2024-10-07,REP008,9000000309,ACC023,T08,Vexpro,Phone,Clinical data - efficacy,Positive,10,0,Opt-out
CRM0000335,2024-09-28,REP008,9000000309,ACC023,T08,Roventra,Remote,Clinical data - REMS requirements,No Reach,15,0,Allowed
CRM0000336,2024-10-03,REP008,9000000309,ACC023,T08,Nexoral,Face to Face,Prior authorization support,No Reach,10,0,Allowed
CRM0000337,2024-07-13,REP008,9000000309,ACC023,T08,Nexoral,Remote,Dose and administration,Follow-up,30,0,Allowed
CRM0000338,2024-05-10,REP008,9000000309,ACC023,T08,Roventra,Sample Drop,Safety and tolerability,Positive,20,2,Opt-out
CRM0000339,2024-10-12,REP008,9000000309,ACC023,T08,Nexoral,Phone,Patient identification,Neutral,30,0,Allowed
CRM0000340,2024-08-29,REP001,9000000134,ACC024,T01,Vexpro,Phone,Patient identification,Positive,45,0,Allowed
CRM0000341,2024-03-07,REP001,9000000134,ACC024,T01,Roventra,Face to Face,Coverage and reimbursement,Follow-up,45,0,Opt-out
CRM0000342,2024-11-21,REP001,9000000134,ACC024,T01,Vexpro,Sample Drop,Referral workflow and SP onboarding,Neutral,20,1,Allowed
CRM0000343,2024-02-21,REP001,9000000432,ACC024,T01,Vexpro,Face to Face,Clinical data - REMS requirements,Follow-up,10,0,Allowed
CRM0000344,2024-09-25,REP001,9000000432,ACC024,T01,Nexoral,Face to Face,Clinical data - efficacy,Positive,45,0,Allowed
CRM0000345,2024-04-20,REP001,9000000432,ACC024,T01,Nexoral,Sample Drop,Clinical data - REMS requirements,Abandoned,15,2,Allowed
CRM0000346,2024-02-29,REP001,9000000432,ACC024,T01,Roventra,Face to Face,Clinical data - efficacy,No Reach,30,0,Opt-out
CRM0000347,2024-02-05,REP001,9000000432,ACC024,T01,Vexpro,Sample Drop,Clinical data - REMS requirements,Positive,5,2,Allowed
CRM0000348,2024-09-24,REP001,9000000432,ACC024,T01,Roventra,Remote,Coverage and reimbursement,Neutral,20,0,Opt-out
CRM0000349,2024-05-05,REP001,9000000432,ACC024,T01,Vexpro,Remote,Competitive differentiation,Positive,5,0,Opt-out
CRM0000350,2024-08-03,REP001,9000000432,ACC024,T01,Nexoral,Face to Face,Adherence program enrollment,Positive,15,0,Allowed
CRM0000351,2024-08-20,REP001,9000000445,ACC024,T01,Nexoral,Face to Face,Competitive differentiation,No Reach,30,0,Allowed
CRM0000352,2024-10-12,REP001,9000000445,ACC024,T01,Vexpro,Face to Face,Adherence program enrollment,Neutral,10,0,Opt-out
CRM0000353,2024-04-19,REP001,9000000445,ACC024,T01,Nexoral,Face to Face,Clinical data - REMS requirements,Follow-up,5,0,Allowed
CRM0000354,2024-07-26,REP002,9000000103,ACC025,T02,Roventra,Face to Face,Adherence program enrollment,Positive,30,0,Allowed
CRM0000355,2024-01-13,REP002,9000000103,ACC025,T02,Vexpro,Face to Face,Dose and administration,Positive,5,0,Allowed
CRM0000356,2024-10-21,REP002,9000000103,ACC025,T02,Nexoral,Remote,Adherence program enrollment,Neutral,45,0,Allowed
CRM0000357,2024-10-06,REP002,9000000103,ACC025,T02,Roventra,Sample Drop,Patient identification,Positive,15,2,Allowed
CRM0000358,2024-05-29,REP002,9000000379,ACC025,T02,Roventra,Face to Face,Clinical data - REMS requirements,No Reach,15,0,Opt-out
CRM0000359,2024-09-22,REP002,9000000379,ACC025,T02,Roventra,Phone,Adherence program enrollment,Follow-up,45,0,Allowed
CRM0000360,2024-12-23,REP002,9000000379,ACC025,T02,Nexoral,Phone,Prior authorization support,Abandoned,15,0,Allowed
CRM0000361,2024-04-08,REP002,9000000379,ACC025,T02,Roventra,Phone,Clinical data - REMS requirements,No Reach,45,0,Allowed
CRM0000362,2024-04-02,REP002,9000000379,ACC025,T02,Nexoral,Remote,Referral workflow and SP onboarding,Follow-up,15,0,Opt-out
CRM0000363,2024-10-16,REP002,9000000379,ACC025,T02,Nexoral,Phone,Clinical data - efficacy,Follow-up,45,0,Allowed
CRM0000364,2024-02-08,REP002,9000000379,ACC025,T02,Vexpro,Sample Drop,Clinical data - efficacy,Follow-up,10,0,Allowed
CRM0000365,2024-06-13,REP002,9000000379,ACC025,T02,Roventra,Remote,Patient identification,Abandoned,15,0,Allowed
CRM0000366,2024-02-27,REP002,9000000384,ACC025,T02,Nexoral,Remote,Dose and administration,Follow-up,20,0,Allowed
CRM0000367,2024-03-14,REP002,9000000384,ACC025,T02,Vexpro,Face to Face,Dose and administration,Abandoned,45,0,Opt-out
CRM0000368,2024-06-06,REP002,9000000384,ACC025,T02,Roventra,Phone,Dose and administration,Abandoned,30,0,Opt-out
CRM0000369,2024-03-12,REP002,9000000384,ACC025,T02,Vexpro,Face to Face,Safety and tolerability,Positive,30,0,Allowed
CRM0000370,2024-02-29,REP003,9000000015,ACC026,T03,Roventra,Phone,Clinical data - REMS requirements,Neutral,15,0,Opt-out
CRM0000371,2024-08-10,REP003,9000000015,ACC026,T03,Vexpro,Sample Drop,Referral workflow and SP onboarding,Follow-up,15,1,Allowed
CRM0000372,2024-10-08,REP003,9000000393,ACC026,T03,Roventra,Remote,Coverage and reimbursement,No Reach,5,0,Opt-out
CRM0000373,2024-11-12,REP003,9000000393,ACC026,T03,Roventra,Phone,Dose and administration,Abandoned,10,0,Allowed
CRM0000374,2024-12-26,REP003,9000000393,ACC026,T03,Vexpro,Sample Drop,Clinical data - efficacy,Abandoned,5,2,Allowed
CRM0000375,2024-09-13,REP003,9000000393,ACC026,T03,Roventra,Sample Drop,Safety and tolerability,Abandoned,10,0,Allowed
CRM0000376,2024-05-23,REP003,9000000393,ACC026,T03,Nexoral,Sample Drop,Clinical data - efficacy,No Reach,10,0,Allowed
CRM0000377,2024-01-19,REP003,9000000393,ACC026,T03,Roventra,Phone,Competitive differentiation,Abandoned,15,0,Allowed
CRM0000378,2024-05-23,REP003,9000000393,ACC026,T03,Roventra,Remote,Patient identification,Follow-up,20,0,Allowed
CRM0000379,2024-02-19,REP003,9000000472,ACC026,T03,Roventra,Sample Drop,Clinical data - REMS requirements,No Reach,5,1,Allowed
